Artist Name,Singer ID
B_Bumble__Stingers,id11020
B_Herrmann,id11021
B_J_Thomas,id11022
B_Kjaer__J_Logan,id11023
B_Letantius,id11024
B_Witched,id11025
Babasonicos,id11026
Babe_Ruth,id11027
Babou_Thomas,id11028
Baby_Animals,id11029
Baby_Bash,id11030
Baby_Bird,id11031
Baby_D,id11032
Baby_Face,id11033
Baby_K,id11034
Baby_K__Chiara_Ferragni,id11035
Baby_K_ft_Giusy_Ferreri,id11036
Babybird,id11037
Babyface,id11038
Babylon_Zoo,id11039
Babyy_Bumpstock,id11040
Baccara,id11041
Baccio_Moschini,id11042
Baccusi_Ippolito,id11043
Bach,id11044
Bach_Carl_Philipp_Emanuel,id11045
Bach_Gounod,id11046
Bach_Heinrich,id11047
Bach_Johann_Bernhard,id11048
Bach_Johann_Christian,id11049
Bach_Johann_Christoph,id11050
Bach_Johann_Christoph_Friedrich,id11051
Bach_Johann_Michael,id11052
Bach_Johann_Sebastian,id11053
Bach_Wilhelm_Friedemann,id11054
Bachelor_Girl,id11055
Bachman_Turner_Overdrive,id11056
Bachmann_Georges,id11057
Back_To_The_Future,id11058
Backend_Casey,id11059
Backstreet_Boys,id11060
Bad_Boys_Blue,id11061
Bad_Company,id11062
Bad_English,id11063
Bad_Finger,id11064
Bad_Logic,id11065
Bad_Manners,id11066
Bad_Religion,id11067
Baddiel_Skinner_And_The_Lightning_Seeds,id11068
Baddiel_Skinner__The_Lightning_Seeds,id11069
Badfinger,id11071
Badly_Drawn_Boy,id11072
Bagatelle,id11073
Baha_Men,id11074
Baier_Peter,id11075
Baillie__The_Boys,id11076
Baini_Giuseppe,id11077
Baja_Marimba_Band,id11078
Bakfark_Bálint,id11079
Bal,id11080
Balakirev_Mily,id11081
Balbi_Ludovico,id11082
Bald_N_Spikey,id11083
Baldassare_Donato,id11084
Baldassare_Galuppi,id11085
Balfe_Michael_William,id11086
Ball_Ernest_Roland,id11087
Balladori_Angelo,id11088
Ballard_Christophe,id11089
Ballione_Gerolamo,id11090
Balthasar_Resinarius,id11091
Baltimora,id11092
Bamble_B_disco,id11093
Bamboo,id11094
Bamse,id11095
Bamses_Venner,id11096
Bananafishbones,id11097
Bananarama,id11098
Banararama,id11099
Banaroo,id11100
Banchieri_Adriano,id11101
Banco_del_Mutuo_Soccorso,id11102
Band,id11103
Band_Aid,id11104
Band_Aid_UK,id11105
Band_Aid_USA,id11106
Band__Chor,id11107
Band_ohne_Namen,id11108
Banda_Blanca,id11109
Banda_Sonora,id11110
Bandit,id11111
Bandolero,id11112
Banghra,id11113
Bangles,id11114
Banister_The_Younger_John,id11115
Baptista_Francisco_Xavier,id11116
Baptiste,id11117
Baptiste_Faure,id11118
Baptiste_Lully,id11119
Baranowska_Tekla,id11120
Barathrum,id11121
Barbados,id11122
Barbara,id11123
Barbara_Baldieri,id11124
Barbara_Cola,id11125
Barbara_Cooper,id11126
Barbara_Dex,id11127
Barbara_Dickson,id11128
Barbara_Law,id11129
Barbara_Lewis,id11130
Barbara_Mandrell,id11131
Barbara_McNair,id11132
Barbara_Mills,id11133
Barbara_Rosen,id11134
Barbara_Strozzi,id11135
Barbetta_Giulio_Cesare,id11136
Barbieri_Girolamo,id11137
Barbireau_Jacobus,id11138
Barbour_F_W,id11139
Barbra_Streisand,id11140
Barbra_Streisand__Barry_Gibb,id11141
Barbra_Streisand__Bryan_Adams_duet,id11142
Barbra_Streisand__Celine_Dion,id11143
Barclay_James_Harvest,id11144
Bardot,id11145
Barenaked_Ladies,id11146
Bargnani_Ottavio,id11147
Barlow_Gary,id11148
Barnabas_McKyes,id11149
Barnby_Joseph,id11150
Barnes_Edward_Shippen,id11151
Baron,id11152
Barrabas,id11153
Barrabbas,id11154
Barricada,id11155
Barrios_Mangoré_Agustín,id11156
Barry,id11157
Barry_And_The_Tamerlanes,id11158
Barry_Blue,id11159
Barry_Crocker,id11160
Barry_Gray_Orchestra,id11161
Barry_Hughes,id11162
Barry_Manilow,id11163
Barry_Mann,id11164
Barry_McGuire,id11165
Barry_Ryan,id11166
Barry_White,id11167
Barry_White_Orchestra,id11168
Barry__Eileen,id11169
Barryae_ft_Bryson_Tiller_x_Chris_Brown,id11170
Bart_Bosch,id11171
Bart_Herman,id11172
Bart_Howard,id11173
Bart_Kaell,id11174
Bart_Kaëll,id11175
Bart_Peeters,id11176
Bart_Peeters__De_Radios,id11177
Bart_Van_Den_Bossche,id11178
Bart_Willard,id11179
Bartalus_István,id11180
Bartholomeus_Gesius,id11181
Bartlett_Homer_Newton,id11182
Bartolomeo_Barbarino,id11183
Bartolomeo_Cordans,id11184
Bartolomeo_Roy,id11185
Bartolomeo_Spighi_da_Prato,id11186
Bartolomeo_Spontone,id11187
Bartolomeo_Tromboncino,id11188
Bartolomeo_de_Mutiis,id11189
Bartolomé_de_Escobedo,id11190
Bartomeu_Carceres,id11191
Bartók_Béla,id11192
Bartłomiej_Pękiel,id11193
Basement_Jaxx,id11194
Basford_Benjamin,id11195
Basilio,id11196
Bassano_Jerome,id11197
Basshunter,id11198
Bastille,id11199
Bata_Illic,id11200
Bateson_Thomas,id11201
Bathory,id11202
Batten_Adrian,id11203
Battleaxe,id11204
Battlelore,id11205
Bauhaus,id11206
Bauldeweyn_Noel,id11207
Baur_Jean,id11208
Baustelle,id11209
Baustelle_ft_Valeria_Golino,id11210
Baxter_John,id11211
Bay_City_Rollers,id11212
Bb_Mak,id11214
BeBe__CeCe_Winans,id11215
Bea_Bronchal,id11216
Beach_Boys,id11217
Beady_Eye,id11218
Beagle_Music_Ltd,id11219
Beano,id11220
Beans,id11221
Beastie_Boys,id11222
Beatallica,id11223
Beatles,id11224
Beatles_The,id11225
Beaumont,id11226
Beautiful_South,id11227
Beauty_And_The_Beast,id11228
Bebe,id11229
Bebe_Winans,id11230
Beccy_Cole,id11231
Beck,id11232
Beck_Franz_Ignaz,id11233
Beck_Jeff,id11234
Becker_Carl_Ferdinand,id11235
Becker_Dietrich,id11236
Becker_Jason,id11237
Beckmann_Gustav,id11238
Beckwith_John,id11239
Becky_Hill__Sigala,id11240
Bed__Breakfast,id11241
Bedetti_Tiziano,id11242
Bee_Gees,id11243
Beethoven,id11244
Beethoven_Ludwig_van,id11245
Behemoth,id11246
Beherit,id11247
Belafonte_Harry,id11248
Belanova,id11249
Belen_Arjona_Y_Mana,id11250
Belenos,id11251
Belinda_Carlisle,id11252
Bell_Book__Candle,id11253
Bellak_James,id11254
Bellamy_Brothers,id11255
Bellando_Domenico,id11256
Bellasio_Paolo,id11257
Bellavere_Vincenzo,id11258
Belle_Perez,id11259
Belle_Perez__Jody_Bernal,id11260
Bellefire,id11261
Bellini,id11262
Bellini_Vincenzo,id11263
Bellstedt_Herman,id11264
Belouis_Some,id11265
Beloved,id11266
Beloved_The,id11267
Belphegor,id11268
Ben_Cramer,id11269
Ben_E_King,id11270
Ben_E_King__The_Drifters,id11271
Ben_Folds_Five,id11272
Ben_Haenow,id11273
Ben_Harper,id11274
Ben_Heffer,id11275
Ben_Lee,id11276
Ben_Moody_feat_Anastacia,id11277
Ben_Rector,id11278
Ben_Tankard,id11279
Ben_Watt,id11280
Benda_Georg,id11281
Bendel_Franz,id11282
Bendelari_Alfredo,id11283
Bendinelli_Agostino,id11284
Benedetto_Ferrari,id11285
Benedetto_Marcello,id11286
Benedetto_Pallavicino,id11287
Benedetto_Re,id11288
Benedictus_Buns,id11289
Benedictus_Ducis,id11290
Benedikt_Faber,id11291
Benet_Julià,id11292
Bengels,id11293
Bengt_Bäckestrand,id11294
Beniamino_Gigli,id11295
Benjamin_Cooke,id11296
Benjamin_Cuzens,id11297
Benjamin_Hanby,id11298
Benjamin_Ipavec,id11299
Benjamin_Longmire,id11300
Benjamin_Milgrove,id11301
Benjamin_Orr,id11302
Benjamin_Rogers,id11303
Benji__Fede,id11304
Benji__Fede_ft_Annalisa,id11305
Benji__Fede_ft_Xriz,id11306
Bennet_John,id11307
Bennett_Mintern_Swaffield,id11308
Bennie_K,id11309
Benny,id11310
Benny_Blanco,id11311
Benny_Hill,id11312
Benny_Neyman,id11313
Benny_Quick,id11314
Benoist,id11315
Benoist_François,id11316
Benoit_Peter,id11317
Bense,id11318
Beppe_Junior,id11319
Berchem_Jacquet_de,id11320
Bergamo_Davide_da,id11321
Berggreen_Andreas_Peter,id11322
Bering_Strait,id11323
Berkahn_Samuel_James,id11324
Berlin,id11325
Berlin_Irving,id11326
Berlioz_Hector,id11327
Bernard_Fanning,id11328
Bernard_Herrmann,id11329
Bernard_de_la_Monnoye,id11330
Bernardino_Mosto,id11331
Bernardino_Vannini,id11332
Bernardo_Lanzetti,id11333
Bernd_Clüver,id11334
Bernd_Spier,id11335
Berner_Friedrich_Wilhelm,id11336
Bernhard_Brink,id11337
Bernhard_Christoph,id11338
Bernhard_Klein,id11339
Bernie_Paul,id11340
Bernie_Paul__Friends,id11341
Berserk,id11343
Bert_Kaempfert,id11344
Bertali_Antonio,id11345
Bertas,id11346
Berthold_Tours,id11347
Bertie_Higgins,id11348
Bertin_Osborne,id11349
Bertini_Henri,id11350
Berto_Pisano,id11351
Bertrandus_Vaqueras,id11352
Berzerker,id11353
Berzerker_The,id11354
Besozzi_Alessandro,id11355
Besset_Julian_Raoul,id11356
Best_William_Thomas,id11357
Betagarri,id11358
Beth,id11359
Bethel_Christian_Center_Choir,id11360
Bette_Midler,id11361
Better_Than_Ezra,id11362
Betty,id11363
Betty_Boop,id11364
Betty_Curtis,id11365
Betty_Everett,id11366
Betty_Missiego,id11367
Between_The_Buried_And_Me,id11368
Beurle_Johannes_Christian,id11369
Bev_Harrell,id11370
Beverley_Craven,id11371
Beverley_Knight,id11372
Beverly_Craven,id11373
Bevin_Elway,id11374
Bewitched,id11375
Bextor,id11376
Beyonce,id11377
Beyonce_Knowles,id11378
Beyonce_Knowles_Feat_Sean_Paul,id11379
Beyonce_Knowles_Ft_Shakira,id11380
Beyonce_Y_Alejandro_Fernandez,id11381
Beyonce__Childish_Gambino,id11382
Beyonce__Shakira,id11383
Beyoncé,id11384
Beyoncé_feat_Jennifer_Lopez,id11385
Beyond,id11386
Biagio_Antonacci,id11387
Biagio_Antonacci__Luca_Carboni,id11388
Biagio_Antonacci_ft_Leona_Lewis,id11389
Bianca,id11390
Bianca_Atzei,id11391
Bianca_Atzei__Alex_Britti,id11392
Bianca__Ray,id11393
Bic_Runga,id11394
Bienvenido_Rodriguez,id11395
Biezebaaze,id11396
Biffy_Clyro,id11397
Bifrost,id11398
Big_Bad_Voodoo_Daddy,id11399
Big_Band,id11400
Big_Band_Version,id11401
Big_Bopper,id11403
Big_Country,id11404
Big_Fat_Snake,id11405
Big_Head_Todd_And_The_Monsters,id11406
Big_House,id11407
Big_Joe_Turner,id11408
Big_Mountain,id11409
Big_Punisher,id11410
Big__Rich_Feat_Gretchen_Wilson,id11411
Bilk_Mr_Acker__His_Orchestra,id11412
Bill_And_Gloria_Gaithersburg,id11413
Bill_Conti,id11414
Bill_Deal__the_Rhondels,id11415
Bill_Doggett,id11416
Bill_Evans,id11417
Bill_Haley__His_Comets,id11418
Bill_Haley_and_the_Comets,id11420
Bill_Justis__Orchestra,id11421
Bill_Medley__Jennifer_Warnes,id11422
Bill_Monroe,id11423
Bill_Ramsey,id11424
Bill_Whelan,id11425
Bill_Withers,id11426
Bill__Ben,id11427
Bill__Kim_Nash,id11428
Billema_Raffaele,id11429
Billie_Eilish,id11430
Billie_Holiday,id11431
Billie_Jo_Spears,id11432
Billie_Myers,id11433
Billie_Piper,id11434
Billy_Crawford,id11435
Billy_Cross,id11436
Billy_Currington,id11437
Billy_Dean,id11438
Billy_Eckstine,id11439
Billy_Elliot_Cast,id11440
Billy_Field,id11441
Billy_Fury,id11442
Billy_Hill,id11443
Billy_Idol,id11444
Billy_J_Kramer__The_Dakotas,id11445
Billy_J_Kramer_with_The_Dakotas,id11446
Billy_Jkramer,id11447
Billy_Jo_Spears,id11448
Billy_Joel,id11449
Billy_Joel__Ray_Charles,id11450
Billy_More,id11451
Billy_Ocean,id11452
Billy_Paul,id11453
Billy_Preston,id11454
Billy_Preston__Syreeta,id11455
Billy_Ray_Cyrus,id11456
Billy_Squier,id11457
Billy_Swan,id11458
Billy_Talent,id11459
Billy_Thorpe__The_Aztecs,id11460
Billy_Vaughn,id11461
Billy_Vera__The_Beaters,id11462
Billy_Wallace,id11463
Billy_Ward_And_His_Dominoes,id11464
Bilo_Y_Sus_Típicos,id11465
Bimbo_Jet,id11466
Bing_Crosby,id11467
Bing_Crosby__Grace_Kelly_duet,id11468
Bino,id11469
Biohazard,id11470
Biohazrad,id11471
Birds_Of_Tokyo,id11472
Birdy,id11473
Birgit_Lystager,id11474
Birthe_Kjaer,id11475
Biscardi_Luigi,id11476
Bishop_Henry_Rowley,id11477
Bishop_John,id11478
Bisonti,id11479
Bitter_Blue,id11480
Bitti_Martino,id11481
Bitty_McLean,id11482
Biva_Jamatia__Subhajit_Debbarma,id11483
Bizarre_Inc_ft_Angie_Brown,id11484
Bizet_Georges,id11485
Bizzy_Bone,id11486
Bjerre_Klaus,id11487
Bjoern_Afselius,id11488
Bjoern_Tidmann,id11489
Bjoern__Okay,id11490
Bjork,id11491
Bjorn__Benny,id11492
Björk,id11493
Black,id11494
BlackHawk,id11495
Black_Box,id11496
Black_Crowes,id11497
Black_Crowes_The,id11498
Black_Dahlia_Murder,id11499
Black_Dahlia_Murder_The,id11500
Black_Eyed_Peas,id11501
Black_Eyed_Peas_Feat_Justin_Timberlake,id11502
Black_Flag,id11503
Black_Keys,id11504
Black_Lace,id11505
Black_Pearl,id11506
Black_Sabbath,id11507
Blackfeather,id11508
Blackfield,id11509
Blackmore_Ritchie,id11511
Blackmores_Night,id11512
Blackout_JA_Ted_Ganung,id11513
Blackstreet,id11514
Blagoje_Bersa,id11515
Blair,id11516
Blair_Douglas,id11517
Blake_Shelton,id11518
Blake_Shelton_ft_Gwen_Stefani,id11519
Blancmange,id11520
Blaque,id11521
Blaque_Ivory,id11522
Blas,id11523
Blas_de_Castro_Juan,id11524
Blasius_Ammon,id11525
Blaze_Ya_Dead_Homie,id11526
Bleeding_Through,id11527
Blenco,id11528
Blessid_Union_of_Souls,id11529
Blied_Jakob,id11530
Blind_Guardian,id11531
Blind_Melon,id11532
Blink_182,id11533
Bliss_Philip_Paul,id11534
Blitheman_John,id11535
Blobster_Blobby,id11536
Bloc_Party,id11537
Block,id11538
Blockster,id11539
Bloem,id11540
Blondie,id11541
Blood_Brothers,id11542
Blood_Sweat_And_Tears,id11543
Blood_Sweat__Tears,id11544
Bloodbath,id11546
Bloodhound_Gang,id11547
Bloodhound_Gang_The,id11548
Bloodstone,id11549
Blossoms,id11550
Blossoms_Gin,id11551
Blow_John,id11552
Blow_Monkeys,id11553
Blu_Cantrell,id11554
Blue,id11555
Blue_4u,id11556
Blue_Angels,id11557
Blue_Diamonds,id11558
Blue_Haze,id11559
Blue_Lagoon,id11560
Blue_Magic,id11561
Blue_Mink,id11562
Blue_Nature,id11563
Blue_Oyster_Cult,id11564
Blue_Rodeo,id11565
Blue_Rondo_A_La_Turk,id11566
Blue_Star,id11567
Blue_Swede,id11568
Blue_System,id11569
Blue__Elton_John,id11570
Blue_feat_Stevie_Wonder,id11571
Blue_ft_Kool_and_the_Gang__Lil_Kim,id11572
Bluebells,id11573
Blues,id11574
Blues_Arrangement,id11575
Blues_Brothers,id11576
Blues_Brothers__Aretha_Franklin,id11577
Blues_Busters,id11578
Blues_Image,id11579
Blues_Traveler,id11580
Blues_Traveller,id11581
Bluetones,id11582
Blunt_James,id11583
Blur,id11584
Bluvertigo,id11585
Bläck_Fööss,id11586
Bløf,id11587
Bløf__Kodo,id11588
Blümchen,id11589
Bo_Young,id11590
Bob,id11591
Bob_Azzam,id11592
Bob_Carlisle,id11593
Bob_Carlislie,id11594
Bob_Crosby,id11595
Bob_Dylan,id11596
Bob_Dylan__Johnny_Cash,id11597
Bob_Feat_Rivers_Cuomo,id11598
Bob_Feat_Taylor_Swift,id11599
Bob_Featuring_Bruno_Mars,id11600
Bob_Featuring_Hayley_Williams,id11601
Bob_Gaynor,id11602
Bob_Geldof,id11603
Bob_Graham,id11604
Bob_James,id11605
Bob_James__Earl_Klugh,id11606
Bob_Mace,id11607
Bob_Marley,id11608
Bob_Marley__The_Wailers,id11609
Bob_Marley_vs_Funkstar_de_Luxe,id11610
Bob_Seger,id11611
Bob_Seger__The_Silver_Bullet_Band,id11612
Bob_Sinclair,id11614
Bob_Sinclar,id11615
Bob_Sinclar_ft_Steve_Edwards,id11616
Bob_The_Builder,id11617
Bob_Welch,id11618
Bob_Wills__His_Texas_Playboys,id11619
Bob_de_Bouwer,id11620
Bobbettes,id11621
Bobbi_Martin,id11622
Bobbie_Gentry,id11623
Bobbie_Martin,id11624
Bobbie_Vee,id11625
Bobby_Bare,id11626
Bobby_Blue_Bland,id11627
Bobby_Borris_Picket_And_The_Crypt_Kickers,id11628
Bobby_Brexel__The_Morris_Avenue_Band,id11629
Bobby_Broom,id11630
Bobby_Brown,id11631
Bobby_Burke,id11632
Bobby_Caldwell,id11633
Bobby_Darin,id11634
Bobby_Day,id11635
Bobby_Fox,id11636
Bobby_Freeman,id11637
Bobby_Goldsboro,id11638
Bobby_Hebb,id11639
Bobby_Helms,id11640
Bobby_James,id11641
Bobby_Lewis,id11642
Bobby_McFerrin,id11643
Bobby_Mcfadden__Whitehead,id11644
Bobby_Prins,id11646
Bobby_Rydell,id11647
Bobby_Setter_Band,id11648
Bobby_Solo,id11649
Bobby_Solo_e_Little_Tony,id11650
Bobby_Vee,id11651
Bobby_Vinton,id11652
Bobby_Womack,id11653
Bobby__Laurie,id11654
Bobos_Band,id11655
Boccherini_Luigi,id11656
Bodeans,id11657
Bodinus_Sebastian,id11658
Bodro_Carlo,id11659
Body_Count,id11660
Bodybangers,id11661
Bodyrockers,id11662
Boeck_August_de,id11663
Bohannon,id11664
Bohuslav_Matěj_Černohorský,id11665
Boismortier_Joseph_Bodin_de,id11666
Boleyn_Anne,id11667
Bolt_Thrower,id11668
Bom_Bom_Chip,id11669
Bombalurina,id11670
Bomfunk_MCs,id11671
Bon_Jovi,id11672
Bond,id11673
Bond_Carrie,id11674
Bondi_Cigars,id11675
Bone,id11676
Bone_Thugs_N_Harmony,id11677
Boney_James,id11678
Boney_M,id11679
Boney_M_2000,id11680
Boney_M_vs_Sash,id11681
Bongo_Botrako,id11682
Bonhomme_Pierre,id11683
Boni_Sepada,id11684
Bonifazio_Graziani,id11685
Bonnet_Joseph,id11686
Bonnie_Pink,id11687
Bonnie_Pointer,id11688
Bonnie_Raitt,id11689
Bonnie_Tyler,id11690
Bonolis_Vs_Laurenti,id11691
Bononcini_Giovanni,id11692
Bononcini_Giovanni_Maria,id11693
Booker_Newberry_III,id11694
Booker_Newbury,id11695
Booker_T__Mgs,id11696
Booker_T__The_MGs,id11697
Boomdabash,id11700
Boomdabash_ft_Alessandra_Amoroso,id11701
Boomdabash_ft_Loredana_Bertè,id11702
Boomtown_Rats,id11703
Boots_Randolph,id11704
Boris,id11705
Boris_Gardiner,id11706
Boris_Gardner,id11707
Borknagar,id11708
Born,id11709
Bortniansky_Dmytro,id11710
Bossa_Nova_arrangement,id11711
Bosson,id11712
Boston,id11713
Bots,id11714
Bottagisio_Angelo,id11715
Bottazzo_Luigi,id11716
Boudewijn_De_Groot,id11717
Boulnois_Joseph,id11719
Bourgois,id11720
Bowling_For_Soup,id11722
Bowman_Euday_L,id11723
Box,id11724
Box_Car_Racer,id11725
Boy_George,id11726
Boy_George__Culture_Club,id11727
Boy_Howdy,id11728
Boy_Meets_Girl,id11729
Boyce_Avenue,id11730
Boyce_William,id11731
Boys_2_Men,id11732
Boys_Like_Girls,id11733
Boysband,id11734
Boystown_Gang,id11735
Boyvin_Jacques,id11736
Boyz_11_Men,id11737
Boyz_II_Men,id11738
Boyzone,id11740
Boyzone__Mr_Bean,id11741
Boz_Scaggs,id11742
Boëllmann_Léon,id11743
Brackett_Joseph,id11744
Brad_Paisley,id11745
Brad_Paisley__Vince_Gill,id11746
Bradbury_William_Batchelder,id11747
Braga_Antonio_Correa,id11748
Braham_David,id11749
Brahms_Johannes,id11750
Braiden_Sunshine,id11751
Brainstorm,id11752
Bran_Van_3000,id11753
Brand_New_Heavies,id11754
Brandon_Flowers,id11755
Brandy,id11756
Brandy_And_Monica,id11757
Brandy__Monica,id11758
Brandy__Ray_J,id11759
Branford_Marsalis,id11760
Brantley_Gilbert,id11761
Brassens_Georges,id11762
Brassin_Louis,id11763
Bratton_John_Walter,id11764
Braun_Johann_Georg_Franz,id11765
Bravenz_Rose,id11766
Bravo_All_Stars,id11767
Bread,id11768
Breaking_Benjamin,id11769
Breathe,id11770
Breathe_Carolina,id11771
Brenda_Lee,id11772
Brenda_Russell,id11773
Brenda_e_Daniele_Battaglia,id11774
Brendan_Fraser,id11775
Brendan_Grace,id11776
Brendan_Shine,id11777
Brenton_Wood,id11778
Brescianello_Giuseppe_Antonio,id11779
Brett_Eldrege,id11780
Brett_Young,id11781
Brewster_McCloud_soundtrack,id11782
Brian_Adams,id11783
Brian_Auger,id11784
Brian_Auger_Julie_Driscoll__the_Trinity,id11785
Brian_Cadd,id11786
Brian_Cadd_And_The_Bootleg_Family_Band,id11787
Brian_Culbertson,id11788
Brian_Doerksen,id11789
Brian_Hyland,id11790
Brian_Marble,id11791
Brian_May,id11792
Brian_McFadden,id11793
Brian_McKnight,id11794
Brian_Mcfadden_And_Delta_Goodrem,id11796
Brian_Poole__The_Tremeloes,id11797
Brian_Reitzell,id11798
Brian_Setzer_Orchestra,id11799
Brian_Tyler,id11800
Brian_Wilson,id11801
Brian__The_Hi_Five,id11802
Brida_Giano,id11803
Bridgit_Mendler,id11804
Briegel_Wolfgang_Carl,id11805
BriganTony,id11806
Brigard,id11807
Brimstone,id11808
Brings,id11809
Brinley_Richards,id11810
Brisson_Frédéric,id11811
British_Jigsaw,id11812
British_Whale,id11813
Britney_Spears,id11814
Britney_Spears_Feat_Madonna,id11815
Britney_Spears__Madonna,id11816
Britney_Spears_ft_Madonna,id11817
Brito_Estêvão_de,id11818
Brits_99,id11819
Britt_Nicole,id11820
Brittany_Snow_from_movie_Hairspray,id11821
BroSis,id11822
Broadway,id11823
Brockman_and_Vincent_Kendis,id11824
Brodersen_Fritz,id11825
Brodrene_Olsen,id11826
Broedrene_Ibberbent,id11827
Bronislau_Kaper,id11828
Bronski_Beat,id11829
Bronson_Pinchot,id11830
Brook_Benton,id11831
Brook_Benton__Dinah_Washington,id11832
Brooklyn_Bounce,id11833
Brooklyn_Bridge,id11834
Brooks_And_Dunn,id11835
Brooks_Garth,id11836
Brooks_Shelton,id11837
Brooks__Dunn,id11838
Bros,id11839
Brossard_Sébastien_de,id11840
Brother_Phelps,id11841
Brother__Brother,id11842
Brotherhood_Of_Man,id11843
Brown_James,id11845
Brown_June_Elizabeth,id11846
Brown_Nacio_Herb,id11847
Bruce_Channel,id11848
Bruce_Hornsby,id11849
Bruce_Springsteen,id11850
Bruce_Springsteen__the_E_Street_Band,id11851
Bruce_Steane,id11852
Bruce_Willis,id11853
Bruch_Max,id11854
Bruck_Arnold_von,id11855
Bruckner_Anton,id11856
Bruhns_Nicolaus,id11857
Brujeria,id11858
Brumann_Conrad,id11859
Brumel_Antoine,id11860
Bruna_Pablo,id11861
Brunner_Eduard,id11862
Brunner_und_Brunner,id11863
Bruno_Filippini,id11864
Bruno_Lauzi,id11865
Bruno_Lomas,id11866
Bruno_Mars,id11867
Bruno_Mars_ft_Cardi_B,id11868
Bruno_Martino,id11869
Bruno_Vlahek,id11870
Bruno_e_Marrone,id11871
Brutal_Truth,id11872
Bryan_Adams,id11873
Bryan_Adams__Mel_C,id11874
Bryan_Adams__Melanie_C,id11875
Bryan_Adams__Sting__Rod_Stewart,id11876
Bryan_Adams__Tina_Turner_duet,id11877
Bryan_Adams_feat_Melanie_C,id11878
Bryan_Ferry,id11879
Bryan_Ferry_Roxy_Music,id11880
Bryan_Hyland,id11881
Bryan_Mcknight,id11882
Bryan_White,id11883
Brückner_Friedrich,id11884
Bso_Aladdin,id11885
Bso_Bhagdad_Café,id11886
Bso_Chicago,id11887
Bso_Priscilla,id11888
Bso_Studio_54,id11889
Bucciali_Joseph,id11890
Buchner_Hans,id11891
Buck_Owens,id11892
Buckcherry,id11893
Buckethead,id11894
Buckley_Jeff,id11895
Bucks_Fizz,id11896
Budapest_Philharmonic_Orchestra,id11897
Budapest_Strings,id11898
Buddy_Guy,id11899
Buddy_Holly,id11900
Buddy_Holly__The_Crickets,id11901
Buddy_Knox,id11903
Buddy_Rich,id11904
Budgie,id11905
Buena_Vista_Social_Club,id11906
Buffalo_Springfield,id11907
Buggles,id11908
Bugo__Morgan,id11909
Bugo_ft_Ermal_Meta,id11910
Bugsy_Malone,id11911
Buhos,id11912
Bull_John,id11913
Bungaro,id11914
Bunny_Sigler,id11915
Buonamente_Giovanni_Battista,id11916
Buongiovanni_Giovanni_Francesco,id11917
Burgio_Emanuele,id11918
Burkhart_M_Schürmann,id11919
Burney_Charles,id11920
Burning,id11921
Burt_Bacharach,id11922
Burt_Bacharach_Mta_Arr,id11923
Burton_Cummings,id11924
Bus_Connection,id11925
Buse,id11926
Bush,id11927
Bush_Kate,id11928
Busnois_Antoine,id11929
Busta_Rhymes,id11930
Busta_Rhymes__Mariah_Carey,id11931
Busted,id11932
Buster_Poindexter,id11933
Butler_Paul,id11934
Butterfingers,id11935
Butterworth_George,id11936
Buttstett_Johann_Heinrich,id11937
Buus_Jacques,id11938
Buxtehude_Dietrich,id11939
Buzz_Clifford,id11940
Bye_Bye_Birdie,id11942
Byerly_William,id11943
Byrd_William,id11944
Byrds,id11945
Byron_Cage,id11946
Byron_Lee__The_Dragonaires,id11947
Bâton_Henri,id11948
Bélier_Gaston,id11949
Bénigne,id11950
Böddecker_Philipp_Friedrich,id11951
Böhm_Georg,id11952
Böhme_Oskar,id11953
Bülow_Johan,id11954
CB_Milton,id11955
CC_Catch,id11956
CC_Music_Factory,id11957
CJ_Lewis,id11958
CSNY_Crosby_Stills_Nash__Young,id11959
C_And_C_Music_Factory,id11960
C_Austin_Miles,id11961
C_Harold_Lowden,id11962
C_Jérôme,id11963
C_Vierez,id11964
Cab_Calloway,id11965
Cabanilles_Juan,id11966
Cabaret,id11967
Cabaret_musical,id11968
Cabballero,id11969
Cabezón_Antonio_de,id11970
Cabezón_Hernando_de,id11971
Cabilliau,id11972
Cabrel_Francis,id11973
Caccini_Giulio,id11974
Cacophony,id11975
Caesars,id11976
Cafe_Tacuba,id11977
Café_Quijano,id11978
Caifanes,id11979
Cake,id11980
Cal_Tjader,id11981
Calamine,id11982
Calcutta,id11983
Calcutta_Tommaso_Paradiso__Jovanotti,id11984
Caldara_Antonio,id11985
Calegari_Francesco_Antonio,id11986
Cali_Y_El_Dandee,id11987
Califfi,id11988
CalipsoDirty_Jims,id11989
Call_Leonhard_von,id11990
Callado_Joaquim,id11991
Calling,id11992
